35.472,23.31,1
25.226,14.163,1
27.417,9.2655,1
23.527,33.447,1
28.581,15.651,1
30.213,28.974,1
23.099,30.505,1
21.934,20.098,1
16.628,25.924,1
22.693,16,1
26.272,21.352,1
33.178,32.192,1
22.944,32.204,1
20.179,28.67,1
21.682,30.183,1
21.177,33.371,1
18.682,22.03,1
33.24,31.065,1
22.607,29.504,1
29.601,26.654,1
22.946,18.886,1
33.561,22.198,1
12.12,22.426,1
19.797,19.307,1
25.164,21.183,1
21.404,33.283,1
22.188,21.675,1
20.375,22.197,1
24.733,18.441,1
22.432,16.212,1
27.27,14.782,1
16.043,27.382,1
18.776,22.78,1
23.212,20.887,1
25.775,27.607,1
26.124,17.01,1
23.248,21.94,1
28.269,28.502,1
28.58,19.954,1
27.669,20.205,1
28.765,27.716,1
30.778,18.262,1
17.913,31.005,1
32.269,19.319,1
24.283,29.073,1
25.636,20.86,1
41.841,21.348,1
32.217,36.572,1
35.538,25.315,1
36.119,35.103,1
18.925,22.114,1
23.132,16.852,1
23.835,18.748,1
23.701,33.072,1
24.635,17.992,1
17.435,24.821,1
13.144,26.058,1
25.889,18.007,1
14.772,22.788,1
18.163,21.311,1
18.079,21.512,1
32.465,20.321,1
27.451,5.1286,1
35.152,17.847,1
23.68,28.299,1
22.228,16.116,1
28.311,32.284,1
16.926,23.862,1
29.454,31.509,1
35.628,20.368,1
23.939,22.3,1
28.603,29.586,1
34.18,30.947,1
30.805,25.714,1
14.038,13.798,1
29.819,31.112,1
31.43,26.183,1
22.693,19.66,1
19.337,21.852,1
24.491,19.468,1
23.053,21.172,1
21.749,29.024,1
28.432,34.765,1
25.654,32.029,1
27.236,31.183,1
33.193,26.626,1
22.076,22.96,1
23.27,20.383,1
23.251,19.743,1
29.163,27.108,1
35.773,20.314,1
21.643,19.25,1
31.317,32.638,1
31.851,34.081,1
21.654,18.701,1
20.897,30.992,1
20.914,22.079,1
21.914,21.014,1
16.719,17.619,1
27.554,28.52,1
25.261,21.459,1
19.918,22.748,1
15.274,25.77,1
10.384,28.282,1
21.027,17.833,1
24.461,15.608,1
16.845,28.583,1
24.035,19.905,1
23.613,22.608,1
33.625,17.543,1
26.417,16.873,1
24.763,21.355,1
30.856,18.718,1
42.15,29.159,1
22.615,28.732,1
29.413,28.563,1
20.575,29.942,1
21.84,21.839,1
19.71,19.188,1
37.969,30.068,1
30.385,31.215,1
19.194,23.786,1
33.61,23.166,1
31.676,27.613,1
27.598,19.714,1
32.999,21.444,1
25.03,31.56,1
16.7,30.681,1
31.834,29.418,1
27.601,28.178,1
18.404,24.155,1
19.439,24.44,1
34.1,25.403,1
31.013,26.932,1
18.699,22.544,1
32.595,34.026,1
25.661,28.187,1
21.36,29.271,1
32.553,25.952,1
25.776,28.246,1
17.167,12.363,1
20.17,20.205,1
26.981,17.633,1
27.566,28.841,1
24.641,15.409,1
19.963,18.399,1
32.187,26.86,1
32.268,29.971,1
22.568,22.648,1
25.806,29.646,1
19.131,33.195,1
23.956,28.566,1
18.197,25.335,1
34.733,30.539,1
27.419,31.008,1
23.655,29.586,1
16.349,18.254,1
32.1,20.225,1
25.657,28.258,1
32.26,29.604,1
28.234,18.961,1
25.616,30.21,1
28.564,26.951,1
19.17,24.632,1
30.394,19.995,1
25.792,21.252,1
20.728,29.823,1
28.344,29.498,1
26.76,31.822,1
30.827,27.254,1
13.207,14.85,1
19.089,21.123,1
20.173,19.766,1
24.202,11.028,1
21.429,32.742,1
27.65,27.674,1
25.184,16.054,1
24.637,17.68,1
23.099,21.4,1
34.788,30.294,1
33.267,24.061,1
26.955,30.549,1
22.622,17.817,1
26.72,33.479,1
36.601,19.768,1
27.174,27.455,1
19.014,22.823,1
32.616,28.233,1
21.487,17.339,1
29.607,28.756,1
25.321,33.182,1
22.079,18.669,1
22.7,21.535,1
32.916,18.161,1
27.794,21.019,1
14.261,36.477,1
24.106,31.779,1
25.651,16.312,1
30.441,32.774,1
34.005,33.533,1
13.259,23.857,1
34.662,28.072,1
18.526,29.929,1
24.273,28.145,1
15.434,16.446,1
