-0.30572,-0.51668,1
-0.94042,0.24848,1
-0.82556,-4.6141,1
0.15413,2.8322,1
1.7704,3.5045,1
0.86515,-1.0052,1
-0.18406,-1.3525,1
2.1823,-3.9365,1
-1.2212,2.9393,1
-0.2602,-1.0638,1
-0.024291,-4.573,1
-1.1444,-0.29195,1
0.49816,0.30454,1
1.5166,2.6869,1
-1.2181,-0.081362,1
-1.8782,-1.5878,1
1.2985,-0.53251,1
1.1028,0.052737,1
-0.23696,-2.5245,1
-1.4108,-5.8567,1
-1.109,1.5674,1
1.0475,5.2638,1
-0.33053,-3.5992,1
-0.39634,-1.2501,1
-0.78121,4.7209,1
1.161,-0.055806,1
0.55489,-2.2534,1
-0.33941,0.51051,1
-0.54571,-3.1174,1
-1.5949,0.15909,1
-0.40743,-3.0418,1
2.5162,-3.4418,1
0.32418,-0.52262,1
-0.11223,7.1114,1
1.314,-1.7877,1
0.82282,-4.1471,1
0.89071,-1.2919,1
1.2131,4.0758,1
-1.6307,-0.073769,1
-0.72283,4.6592,1
1.2267,4.013,1
-0.23601,0.58725,1
-1.7622,-0.66902,1
1.8379,-2.6189,1
-1.0237,-4.2832,1
-0.70627,-5.3585,1
0.4078,-3.1796,1
0.20025,2.0618,1
1.089,1.6872,1
0.80088,-2.5158,1
0.085021,1.7025,1
0.13262,0.79018,1
-0.48344,2.0051,1
1.0898,0.93327,1
-1.1856,1.7795,1
-0.44253,0.99219,1
0.7047,0.014287,1
-0.5906,1.6368,1
-0.016896,-0.53734,1
0.48156,-0.010694,1
-0.45974,-4.743,1
1.7494,1.9886,1
1.6294,1.9943,1
-0.7052,-3.005,1
-0.60012,-4.3389,1
-0.56632,3.3759,1
-0.31071,2.5497,1
0.81462,2.7563,1
-1.9946,-0.1258,1
-0.48544,0.49462,1
-0.14871,1.4828,1
1.7395,1.4433,1
0.44227,-5.9961,1
0.35274,-0.6564,1
-0.50062,0.51371,1
1.3963,-0.299,1
0.19906,1.4267,1
0.72764,-2.531,1
-1.3696,0.065276,1
-0.47592,1.8725,1
-2.3846,-3.1061,1
1.4881,2.7185,1
1.3808,-0.91639,1
-0.84472,0.84218,1
-0.48627,-2.5965,1
-2.1141,-0.28878,1
0.38151,-1.7939,1
0.41199,-0.66613,1
0.69999,-1.5929,1
-0.014286,-3.1675,1
0.022949,1.7218,1
2.2029,-0.47774,1
-0.76234,-1.2022,1
0.42731,-0.72466,1
-0.66892,2.1217,1
-0.038842,-6.7381,1
0.61925,-1.0058,1
-1.0684,3.5254,1
-0.76771,-4.7462,1
-0.12979,-1.0536,1
0.20292,0.21176,1
0.85611,0.33563,1
0.79642,-0.56184,1
-0.36978,1.8616,1
0.64537,-1.9692,1
0.27253,0.32084,1
-1.3092,0.35442,1
-0.037528,2.7814,1
-1.1169,0.87141,1
-1.4261,-4.7874,1
-0.76437,-3.6732,1
0.68021,1.6781,1
1.5959,-2.8494,1
-0.84154,0.23243,1
-1.2241,2.341,1
-1.2411,-3.9294,1
0.05132,-2.4392,1
0.12256,-3.2407,1
-0.50849,0.57431,1
0.38426,0.97487,1
-0.93261,-2.6373,1
-0.85774,-1.9882,1
-0.50584,-1.3825,1
-0.21891,0.20359,1
0.027409,1.7223,1
1.7437,-1.5856,1
-0.12797,0.87157,1
-0.9675,4.6683,1
1.2741,-0.27017,1
0.97531,-0.14859,1
1.5849,-1.689,1
-1.3513,-4.718,1
-1.3338,1.5033,1
0.71319,2.6054,1
-0.52648,-0.00018873,1
-0.2945,0.1953,1
-0.44307,-0.31173,1
-0.093959,2.7251,1
-1.4154,1.2823,1
-1.5696,-1.1773,1
-1.2032,3.0016,1
0.45437,0.086448,1
0.0078285,0.51626,1
0.71653,-0.99345,1
-0.39586,-2.1118,1
-0.092279,5.4939,1
0.25746,-0.25718,1
0.41627,2.1506,1
-0.24263,4.0746,1
-0.22046,-1.4551,1
0.42668,-4.4102,1
0.31463,-3.2523,1
0.069345,2.6481,1
-1.1993,1.4239,1
-1.6143,-3.7381,1
1.7388,-0.41368,1
-0.58763,-2.2898,1
-2.2717,2.3484,1
0.28836,3.3248,1
0.64335,-1.4707,1
-0.18853,-0.72382,1
1.5885,1.8187,1
0.70893,3.8506,1
0.14909,1.1712,1
0.43835,0.38775,1
-0.84423,1.0274,1
0.57879,-0.27398,1
-0.98655,-1.0069,1
0.049887,1.3563,1
0.018004,3.5071,1
-0.039642,0.30344,1
-1.0865,-0.7085,1
-0.1038,-3.9507,1
-1.5997,-0.3402,1
-0.3744,-1.6378,1
0.5683,0.3109,1
-1.2224,1.8739,1
-1.6103,-0.78746,1
0.40746,-4.166,1
-0.52085,1.7801,1
